# Norisring — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
404.6652,333.4404,-225.4922,0.0000,0.000,8.103,6.837,1.0000
409.6510,337.0353,-228.9469,0.0000,0.000,8.027,6.952,1.0000
414.6354,340.5774,-232.4536,0.0000,0.000,7.927,7.094,1.0000
419.6192,344.0617,-236.0172,0.0000,0.000,7.828,7.236,1.0000
424.6041,347.4842,-239.6414,0.0000,0.000,7.728,7.377,1.0000
429.5923,350.8492,-243.3236,0.0000,0.000,7.629,7.519,1.0000
434.5862,354.1654,-247.0574,0.0000,0.000,7.529,7.661,1.0000
439.5877,357.4414,-250.8367,0.0000,0.000,7.430,7.803,1.0000
444.5983,360.6856,-254.6553,0.0000,0.000,7.330,7.944,1.0000
449.6192,363.9068,-258.5067,0.0000,0.000,7.231,8.086,1.0000
454.6515,367.1135,-262.3850,0.0000,0.000,7.131,8.228,1.0000
459.6941,370.3183,-266.2782,0.0000,0.000,7.031,8.370,1.0000
464.7163,373.6043,-270.0762,0.0000,0.000,6.932,8.512,1.0000
469.6793,377.1157,-273.5836,0.0000,0.000,6.832,8.653,1.0000
474.5978,380.9987,-276.6025,0.0000,0.000,6.733,8.795,1.0000
479.5234,385.3445,-278.9210,0.0000,0.000,6.895,8.645,1.0000
484.3619,389.9924,-280.2656,0.0000,0.000,7.164,8.376,1.0000
489.0802,394.7101,-280.3445,0.0000,0.000,7.394,8.146,1.0000
493.8650,399.2629,-278.8728,0.0000,0.000,7.587,7.953,1.0000
498.9267,403.3371,-275.8692,0.0000,0.000,7.468,8.072,1.0000
504.1088,406.5088,-271.7711,0.0000,0.000,7.266,8.107,1.0000
509.1775,408.3459,-267.0470,0.0000,0.000,6.498,6.812,1.0000
514.0658,408.4756,-262.1604,0.0000,0.000,5.567,6.223,1.0000
518.9256,406.9807,-257.5362,0.0000,0.000,4.597,5.799,1.0000
523.8222,404.2015,-253.5048,0.0000,0.000,4.543,5.757,1.0000
528.8217,400.8068,-249.8344,0.0000,0.000,4.557,5.743,1.0000
533.8316,397.3775,-246.1823,0.0000,0.000,4.571,5.729,1.0000
538.8358,393.9754,-242.5124,0.0000,0.000,4.585,5.715,1.0000
543.8357,390.5929,-238.8303,0.0000,0.000,4.599,5.701,1.0000
548.8328,387.2223,-235.1411,0.0000,0.000,4.613,5.687,1.0000
553.8283,383.8559,-231.4503,0.0000,0.000,4.627,5.673,1.0000
558.8234,380.4859,-227.7633,0.0000,0.000,4.641,5.659,1.0000
563.8194,377.1047,-224.0853,0.0000,0.000,4.655,5.645,1.0000
568.8171,373.7045,-220.4225,0.0000,0.000,4.669,5.631,1.0000
573.8155,370.2775,-216.7839,0.0000,0.000,4.683,5.617,1.0000
578.8132,366.8158,-213.1792,0.0000,0.000,4.697,5.603,1.0000
583.8092,363.3117,-209.6182,0.0000,0.000,4.711,5.589,1.0000
588.8029,359.7572,-206.1106,0.0000,0.000,4.725,5.575,1.0000
593.7945,356.1446,-202.6661,0.0000,0.000,4.735,5.565,1.0000
598.7846,352.4659,-199.2945,0.0000,0.000,4.744,5.556,1.0000
603.7746,348.7154,-196.0029,0.0000,0.000,4.754,5.546,1.0000
608.7666,344.9033,-192.7799,0.0000,0.000,4.764,5.536,1.0000
613.7617,341.0467,-189.6053,0.0000,0.000,4.773,5.527,1.0000
618.7598,337.1631,-186.4591,0.0000,0.000,4.783,5.517,1.0000
623.7603,333.2697,-183.3212,0.0000,0.000,4.792,5.508,1.0000
