# Circuit de Spa-Francorchamps — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
404.7704,-187.1863,345.8572,0.0000,0.000,8.270,6.825,1.0000
409.4675,-182.4894,345.8184,0.0000,0.000,8.571,7.324,1.0000
414.3631,-177.7652,344.5343,0.0000,0.000,8.488,7.900,1.0000
419.2987,-173.1003,342.9221,0.0000,0.000,8.461,7.963,1.0000
424.2779,-168.4815,341.0623,0.0000,0.000,8.440,7.967,1.0000
429.2919,-163.8953,339.0357,0.0000,0.000,8.420,7.972,1.0000
434.3239,-159.3285,336.9227,0.0000,0.000,8.400,7.976,1.0000
439.3532,-154.7676,334.8032,0.0000,0.000,8.379,7.981,1.0000
444.3686,-150.2048,332.7211,0.0000,0.000,8.359,7.985,1.0000
449.3726,-145.6390,330.6732,0.0000,0.000,8.338,7.989,1.0000
454.3686,-141.0697,328.6530,0.0000,0.000,8.318,7.994,1.0000
459.3598,-136.4964,326.6538,0.0000,0.000,8.297,7.998,1.0000
464.3494,-131.9185,324.6690,0.0000,0.000,8.277,8.002,1.0000
469.3403,-127.3357,322.6924,0.0000,0.000,8.256,8.007,1.0000
474.3332,-122.7490,320.7199,0.0000,0.000,8.236,8.011,1.0000
479.3278,-118.1599,318.7484,0.0000,0.000,8.216,8.015,1.0000
484.3239,-113.5701,316.7748,0.0000,0.000,8.195,8.020,1.0000
489.3212,-108.9813,314.7961,0.0000,0.000,8.175,8.024,1.0000
494.3195,-104.3949,312.8092,0.0000,0.000,8.154,8.029,1.0000
499.3185,-99.8125,310.8111,0.0000,0.000,8.134,8.033,1.0000
504.3180,-95.2359,308.7987,0.0000,0.000,8.113,8.037,1.0000
509.3179,-90.6666,306.7689,0.0000,0.000,8.093,8.042,1.0000
514.3179,-86.1062,304.7187,0.0000,0.000,8.073,8.046,1.0000
519.3181,-81.5564,302.6449,0.0000,0.000,7.963,7.910,1.0000
524.3184,-77.0184,300.5451,0.0000,0.000,7.766,7.638,1.0000
529.3186,-72.4931,298.4182,0.0000,0.000,7.570,7.366,1.0000
534.3187,-67.9808,296.2639,0.0000,0.000,7.373,7.094,1.0000
539.3187,-63.4822,294.0818,0.0000,0.000,7.177,6.822,1.0000
544.3184,-58.9976,291.8714,0.0000,0.000,6.981,6.550,1.0000
549.3178,-54.5276,289.6324,0.0000,0.000,6.784,6.279,1.0000
554.3169,-50.0727,287.3643,0.0000,0.000,6.596,6.129,1.0000
559.3156,-45.6332,285.0667,0.0000,0.000,6.410,6.024,1.0000
564.3140,-41.2099,282.7392,0.0000,0.000,6.224,5.919,1.0000
569.3120,-36.8030,280.3814,0.0000,0.000,6.039,5.814,1.0000
574.3096,-32.4131,277.9929,0.0000,0.000,5.881,5.734,1.0000
579.3068,-28.0407,275.5732,0.0000,0.000,5.809,5.734,1.0000
584.3038,-23.6863,273.1220,0.0000,0.000,5.738,5.733,1.0000
589.3005,-19.3503,270.6388,0.0000,0.000,5.666,5.732,1.0000
594.2969,-15.0333,268.1232,0.0000,0.000,5.595,5.732,1.0000
599.2933,-10.7357,265.5748,0.0000,0.000,5.555,5.701,1.0000
604.2896,-6.4581,262.9932,0.0000,0.000,5.564,5.622,1.0000
609.2859,-2.2008,260.3780,0.0000,0.000,5.574,5.543,1.0000
614.2825,2.0355,257.7287,0.0000,0.000,5.584,5.465,1.0000
619.2793,6.2505,255.0450,0.0000,0.000,5.594,5.386,1.0000
624.2766,10.4436,252.3264,0.0000,0.000,5.567,5.300,1.0000
629.2745,14.6143,249.5726,0.0000,0.000,5.515,5.209,1.0000
634.2730,18.7629,246.7841,0.0000,0.000,5.464,5.118,1.0000
639.2723,22.8901,243.9631,0.0000,0.000,5.413,5.026,1.0000
644.2721,26.9971,241.1116,0.0000,0.000,5.361,4.935,1.0000
649.2723,31.0847,238.2317,0.0000,0.000,5.310,4.844,1.0000
654.2727,35.1539,235.3257,0.0000,0.000,5.232,4.765,1.0000
659.2730,39.2058,232.3955,0.0000,0.000,5.005,4.749,1.0000
664.2730,43.2413,229.4434,0.0000,0.000,4.778,4.733,1.0000
669.2724,47.2613,226.4715,0.0000,0.000,4.551,4.718,1.0000
674.2707,51.2670,223.4818,0.0000,0.000,4.459,4.739,1.0000
679.2677,55.2592,220.4765,0.0000,0.000,4.611,4.828,1.0000
684.2628,59.2389,217.4577,0.0000,0.000,4.764,4.916,1.0000
689.2565,63.2089,214.4285,0.0000,0.000,4.913,4.976,1.0000
694.2508,67.1756,211.3939,0.0000,0.000,5.054,4.956,1.0000
699.2482,71.1457,208.3588,0.0000,0.000,5.194,4.936,1.0000
704.2482,75.1096,205.3111,0.0000,0.000,5.282,4.900,1.0000
709.2477,79.0354,202.2156,0.0000,0.000,5.188,4.809,1.0000
714.2449,82.8917,199.0373,0.0000,0.000,5.093,4.719,1.0000
719.2413,86.6704,195.7685,0.0000,0.000,4.998,4.629,1.0000
724.2385,90.3823,192.4228,0.0000,0.000,4.904,4.538,1.0000
729.2370,94.0382,189.0141,0.0000,0.000,4.864,4.509,1.0000
734.2363,97.6468,185.5541,0.0000,0.000,4.870,4.534,1.0000
739.2353,101.2154,182.0535,0.0000,0.000,4.877,4.558,1.0000
744.2333,104.7500,178.5198,0.0000,0.000,4.884,4.582,1.0000
749.2307,108.2539,174.9566,0.0000,0.000,4.891,4.607,1.0000
754.2279,111.7306,171.3670,0.0000,0.000,4.898,4.631,1.0000
759.2252,115.1833,167.7542,0.0000,0.000,4.905,4.655,1.0000
764.2227,118.6154,164.1216,0.0000,0.000,4.901,4.661,1.0000
769.2206,122.0302,160.4722,0.0000,0.000,4.897,4.667,1.0000
774.2188,125.4310,156.8094,0.0000,0.000,4.893,4.674,1.0000
779.2173,128.8212,153.1363,0.0000,0.000,4.890,4.680,1.0000
784.2161,132.2041,149.4561,0.0000,0.000,4.886,4.686,1.0000
789.2150,135.5831,145.7721,0.0000,0.000,4.882,4.692,1.0000
794.2140,138.9614,142.0875,0.0000,0.000,4.878,4.698,1.0000
799.2129,142.3414,138.4045,0.0000,0.000,4.874,4.705,1.0000
804.2118,145.7231,134.7230,0.0000,0.000,4.871,4.711,1.0000
809.2106,149.1060,131.0428,0.0000,0.000,4.867,4.717,1.0000
814.2094,152.4899,127.3635,0.0000,0.000,4.863,4.723,1.0000
819.2081,155.8744,123.6848,0.0000,0.000,4.859,4.729,1.0000
824.2068,159.2591,120.0064,0.0000,0.000,4.855,4.736,1.0000
829.2055,162.6436,116.3278,0.0000,0.000,4.852,4.742,1.0000
834.2041,166.0277,112.6489,0.0000,0.000,4.848,4.748,1.0000
839.2027,169.4109,108.9693,0.0000,0.000,4.844,4.754,1.0000
844.2013,172.7929,105.2886,0.0000,0.000,4.840,4.760,1.0000
849.1998,176.1734,101.6065,0.0000,0.000,4.837,4.767,1.0000
854.1983,179.5521,97.9229,0.0000,0.000,4.833,4.773,1.0000
859.1968,182.9293,94.2378,0.0000,0.000,4.829,4.779,1.0000
864.1953,186.3049,90.5514,0.0000,0.000,4.826,4.785,1.0000
869.1937,189.6791,86.8637,0.0000,0.000,4.824,4.790,1.0000
874.1922,193.0520,83.1748,0.0000,0.000,4.822,4.795,1.0000
879.1906,196.4238,79.4849,0.0000,0.000,4.821,4.801,1.0000
884.1891,199.7945,75.7940,0.0000,0.000,4.819,4.806,1.0000
889.1875,203.1643,72.1022,0.0000,0.000,4.817,4.811,1.0000
894.1860,206.5332,68.4096,0.0000,0.000,4.815,4.817,1.0000
899.1845,209.9014,64.7163,0.0000,0.000,4.813,4.822,1.0000
904.1830,213.2689,61.0225,0.0000,0.000,4.812,4.827,1.0000
909.1815,216.6360,57.3281,0.0000,0.000,4.810,4.832,1.0000
914.1801,220.0026,53.6333,0.0000,0.000,4.808,4.838,1.0000
919.1787,223.3690,49.9383,0.0000,0.000,4.806,4.843,1.0000
