# Suzuka Circuit — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
610.1264,398.5723,-464.4602,0.0000,0.000,5.482,5.877,1.0000
615.1298,401.8502,-468.2402,0.0000,0.000,5.443,5.850,1.0000
620.1336,405.1367,-472.0134,0.0000,0.000,5.420,5.791,1.0000
625.1379,408.4322,-475.7794,0.0000,0.000,5.423,5.682,1.0000
630.1419,411.7296,-479.5433,0.0000,0.000,5.427,5.572,1.0000
635.1437,415.0105,-483.3188,0.0000,0.000,5.430,5.463,1.0000
640.1417,418.2555,-487.1201,0.0000,0.000,5.433,5.353,1.0000
645.1346,421.4451,-490.9615,0.0000,0.000,5.436,5.244,1.0000
650.1225,424.5601,-494.8571,0.0000,0.000,5.396,5.017,1.0000
655.1066,427.5811,-498.8212,0.0000,0.000,5.356,4.790,1.0000
660.0898,430.4887,-502.8681,0.0000,0.000,5.315,4.563,1.0000
665.0770,433.2636,-507.0121,0.0000,0.000,5.106,4.587,1.0000
670.0755,435.8864,-511.2673,0.0000,0.000,4.891,4.618,1.0000
675.0895,438.3367,-515.6417,0.0000,0.000,4.676,4.650,1.0000
680.1101,440.5921,-520.1273,0.0000,0.000,4.654,4.615,1.0000
685.1285,442.6295,-524.7135,0.0000,0.000,4.688,4.562,1.0000
690.1380,444.4259,-529.3897,0.0000,0.000,4.772,4.446,1.0000
695.1345,445.9584,-534.1455,0.0000,0.000,4.916,4.254,1.0000
700.1173,447.2040,-538.9701,0.0000,0.000,4.643,4.540,1.0000
705.0892,448.1396,-543.8531,0.0000,0.000,4.527,4.674,1.0000
710.0566,448.7424,-548.7838,0.0000,0.000,4.494,4.736,1.0000
715.0307,448.9898,-553.7517,0.0000,0.000,4.748,4.616,1.0000
720.0223,448.8825,-558.7422,0.0000,0.000,4.830,4.522,1.0000
725.0336,448.4550,-563.7352,0.0000,0.000,4.890,4.431,1.0000
730.0589,447.7446,-568.7101,0.0000,0.000,4.759,4.457,1.0000
735.0868,446.7887,-573.6462,0.0000,0.000,4.601,4.501,1.0000
740.1017,445.6250,-578.5243,0.0000,0.000,4.580,4.662,1.0000
745.1014,444.3031,-583.3460,0.0000,0.000,4.584,4.767,1.0000
750.0932,442.8825,-588.1315,0.0000,0.000,4.674,4.677,1.0000
755.0813,441.4230,-592.9012,0.0000,0.000,4.764,4.586,1.0000
760.0680,439.9842,-597.6758,0.0000,0.000,4.853,4.495,1.0000
765.0560,438.5961,-602.4668,0.0000,0.000,4.893,4.436,1.0000
770.0473,437.2140,-607.2630,0.0000,0.000,4.913,4.391,1.0000
775.0437,435.7819,-612.0497,0.0000,0.000,4.933,4.345,1.0000
780.0486,434.2439,-616.8124,0.0000,0.000,4.953,4.300,1.0000
785.0688,432.5440,-621.5361,0.0000,0.000,4.973,4.254,1.0000
790.0996,430.6331,-626.1899,0.0000,0.000,4.993,4.209,1.0000
795.1188,428.4720,-630.7200,0.0000,0.000,4.829,4.342,1.0000
800.1121,426.0222,-635.0710,0.0000,0.000,4.630,4.508,1.0000
805.0776,423.2450,-639.1872,0.0000,0.000,4.834,4.488,1.0000
810.0275,420.1125,-643.0198,0.0000,0.000,5.170,4.406,1.0000
814.9759,416.6441,-646.5493,0.0000,0.000,5.139,4.569,1.0000
819.9322,412.8720,-649.7643,0.0000,0.000,5.025,4.787,1.0000
824.9016,408.8286,-652.6533,0.0000,0.000,4.956,4.925,1.0000
829.8865,404.5463,-655.2050,0.0000,0.000,4.903,5.035,1.0000
834.8869,400.0574,-657.4079,0.0000,0.000,4.967,4.932,1.0000
839.9010,395.3942,-659.2508,0.0000,0.000,5.101,4.704,1.0000
844.9264,390.5891,-660.7222,0.0000,0.000,5.133,4.697,1.0000
