# Yas Marina Circuit — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
415.2311,406.9821,60.5066,0.0000,0.000,6.265,7.059,1.0000
420.3062,408.8333,65.2320,0.0000,0.000,6.400,6.878,1.0000
425.2628,410.0809,70.0290,0.0000,0.000,6.621,6.660,1.0000
430.1471,410.7760,74.8636,0.0000,0.000,6.626,6.879,1.0000
435.0177,410.9918,79.7294,0.0000,0.000,6.641,7.007,1.0000
439.9124,410.8018,84.6204,0.0000,0.000,6.666,7.049,1.0000
444.8504,410.2792,89.5307,0.0000,0.000,6.762,7.043,1.0000
449.8354,409.4977,94.4541,0.0000,0.000,6.823,7.035,1.0000
454.8600,408.5304,99.3846,0.0000,0.000,6.819,7.027,1.0000
459.9084,407.4510,104.3163,0.0000,0.000,6.816,7.019,1.0000
464.9606,406.3322,109.2431,0.0000,0.000,6.812,7.011,1.0000
470.0035,405.2189,114.1615,0.0000,0.000,6.809,7.002,1.0000
475.0369,404.1137,119.0721,0.0000,0.000,6.806,6.994,1.0000
480.0617,403.0159,123.9755,0.0000,0.000,6.802,6.986,1.0000
485.0787,401.9248,128.8725,0.0000,0.000,6.799,6.978,1.0000
490.0890,400.8396,133.7638,0.0000,0.000,6.795,6.970,1.0000
495.0932,399.7595,138.6501,0.0000,0.000,6.792,6.962,1.0000
500.0923,398.6839,143.5321,0.0000,0.000,6.788,6.954,1.0000
505.0872,397.6118,148.4106,0.0000,0.000,6.785,6.945,1.0000
510.0787,396.5427,153.2863,0.0000,0.000,6.782,6.937,1.0000
515.0678,395.4757,158.1599,0.0000,0.000,6.778,6.929,1.0000
520.0552,394.4102,163.0321,0.0000,0.000,6.775,6.921,1.0000
525.0419,393.3452,167.9038,0.0000,0.000,6.771,6.913,1.0000
530.0287,392.2801,172.7755,0.0000,0.000,6.768,6.905,1.0000
535.0165,391.2142,177.6481,0.0000,0.000,6.764,6.897,1.0000
540.0062,390.1467,182.5222,0.0000,0.000,6.761,6.888,1.0000
544.9986,389.0767,187.3986,0.0000,0.000,6.758,6.880,1.0000
549.9946,388.0037,192.2781,0.0000,0.000,6.754,6.872,1.0000
554.9950,386.9268,197.1611,0.0000,0.000,6.751,6.864,1.0000
559.9997,385.8456,202.0476,0.0000,0.000,6.747,6.856,1.0000
565.0081,384.7596,206.9369,0.0000,0.000,6.744,6.848,1.0000
570.0198,383.6685,211.8284,0.0000,0.000,6.740,6.839,1.0000
575.0341,382.5720,216.7214,0.0000,0.000,6.737,6.831,1.0000
580.0507,381.4696,221.6153,0.0000,0.000,6.730,6.817,1.0000
585.0688,380.3609,226.5094,0.0000,0.000,6.679,6.730,1.0000
590.0880,379.2456,231.4031,0.0000,0.000,6.629,6.643,1.0000
595.1078,378.1233,236.2959,0.0000,0.000,6.578,6.556,1.0000
600.1266,376.9952,241.1862,0.0000,0.000,6.527,6.469,1.0000
605.1375,375.8695,246.0691,0.0000,0.000,6.477,6.382,1.0000
610.1325,374.7566,250.9385,0.0000,0.000,6.426,6.295,1.0000
