# Circuit Zandvoort — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
414.7285,181.4172,341.6947,0.0000,0.000,6.121,5.987,1.0000
419.7067,185.7494,339.2422,0.0000,0.000,6.218,5.914,1.0000
424.7440,189.7624,336.1974,0.0000,0.000,6.207,5.948,1.0000
429.8005,193.4168,332.7026,0.0000,0.000,6.105,6.070,1.0000
434.8136,196.6670,328.8859,0.0000,0.000,5.965,6.207,1.0000
439.7610,199.4231,324.7773,0.0000,0.000,6.233,5.742,1.0000
444.6713,201.5762,320.3643,0.0000,0.000,6.084,5.591,1.0000
449.6121,203.0235,315.6403,0.0000,0.000,5.825,5.646,1.0000
454.6235,203.7485,310.6815,0.0000,0.000,5.710,5.785,1.0000
459.6797,203.7985,305.6256,0.0000,0.000,5.643,5.801,1.0000
464.7267,203.2222,300.6116,0.0000,0.000,5.577,5.651,1.0000
469.7236,202.0922,295.7441,0.0000,0.000,5.608,5.363,1.0000
474.7082,200.5714,290.9972,0.0000,0.000,5.600,5.182,1.0000
479.7000,198.8439,286.3139,0.0000,0.000,5.539,5.142,1.0000
484.6944,197.0770,281.6424,0.0000,0.000,5.479,5.102,1.0000
489.6887,195.3195,276.9676,0.0000,0.000,5.418,5.062,1.0000
494.6828,193.5696,272.2901,0.0000,0.000,5.358,5.022,1.0000
499.6771,191.8252,267.6104,0.0000,0.000,5.297,4.982,1.0000
504.6716,190.0841,262.9292,0.0000,0.000,5.236,4.942,1.0000
509.6665,188.3443,258.2471,0.0000,0.000,5.176,4.903,1.0000
514.6619,186.6037,253.5647,0.0000,0.000,5.115,4.863,1.0000
519.6580,184.8602,248.8826,0.0000,0.000,5.055,4.823,1.0000
524.6550,183.1117,244.2015,0.0000,0.000,4.994,4.783,1.0000
529.6530,181.3562,239.5220,0.0000,0.000,4.934,4.743,1.0000
534.6522,179.5914,234.8446,0.0000,0.000,4.873,4.703,1.0000
539.6528,177.8155,230.1701,0.0000,0.000,4.813,4.664,1.0000
544.6549,176.0262,225.4989,0.0000,0.000,4.752,4.624,1.0000
549.6588,174.2215,220.8318,0.0000,0.000,4.692,4.584,1.0000
554.6644,172.4029,216.1683,0.0000,0.000,4.631,4.544,1.0000
559.6708,170.5796,211.5057,0.0000,0.000,4.571,4.504,1.0000
564.6771,168.7618,206.8411,0.0000,0.000,4.510,4.464,1.0000
569.6823,166.9596,202.1715,0.0000,0.000,4.450,4.424,1.0000
574.6858,165.1834,197.4940,0.0000,0.000,4.389,4.385,1.0000
579.6867,163.4432,192.8056,0.0000,0.000,4.329,4.345,1.0000
584.6847,161.7493,188.1034,0.0000,0.000,4.268,4.305,1.0000
589.6798,160.1118,183.3844,0.0000,0.000,4.272,4.190,1.0000
594.6721,158.5409,178.6456,0.0000,0.000,4.323,4.021,1.0000
599.6625,157.0469,173.8841,0.0000,0.000,4.318,4.128,1.0000
604.6521,155.6398,169.0970,0.0000,0.000,4.300,4.247,1.0000
609.6427,154.3299,164.2814,0.0000,0.000,4.212,4.406,1.0000
614.6369,153.1275,159.4341,0.0000,0.000,4.107,4.493,1.0000
619.6367,152.0408,154.5538,0.0000,0.000,3.996,4.555,1.0000
624.6408,151.0717,149.6445,0.0000,0.000,4.003,4.460,1.0000
629.6466,150.2203,144.7116,0.0000,0.000,4.045,4.332,1.0000
634.6518,149.4865,139.7605,0.0000,0.000,4.113,4.374,1.0000
639.6538,148.8706,134.7965,0.0000,0.000,4.230,4.291,1.0000
644.6500,148.3725,129.8252,0.0000,0.000,4.336,4.183,1.0000
649.6378,147.9924,124.8519,0.0000,0.000,4.294,4.140,1.0000
654.6173,147.7270,119.8795,0.0000,0.000,4.285,4.200,1.0000
659.5941,147.5655,114.9054,0.0000,0.000,4.294,4.313,1.0000
664.5736,147.4964,109.9263,0.0000,0.000,4.313,4.273,1.0000
669.5607,147.5079,104.9392,0.0000,0.000,4.335,4.175,1.0000
674.5599,147.5885,99.9407,0.0000,0.000,4.357,4.077,1.0000
679.5750,147.7265,94.9275,0.0000,0.000,4.316,4.132,1.0000
684.6091,147.9097,89.8967,0.0000,0.000,4.266,4.206,1.0000
689.6564,148.1000,84.8530,0.0000,0.000,4.217,4.281,1.0000
694.7000,148.2272,79.8110,0.0000,0.000,4.167,4.355,1.0000
699.7251,148.2189,74.7859,0.0000,0.000,4.137,4.352,1.0000
704.7227,148.0030,69.7930,0.0000,0.000,4.126,4.281,1.0000
709.6930,147.5069,64.8475,0.0000,0.000,4.132,4.275,1.0000
714.6492,146.6583,59.9645,0.0000,0.000,4.205,4.310,1.0000
719.6180,145.3885,55.1607,0.0000,0.000,4.498,4.205,1.0000
724.6098,143.6790,50.4707,0.0000,0.000,4.624,4.146,1.0000
729.6133,141.5493,45.9430,0.0000,0.000,4.747,4.172,1.0000
734.6165,139.0197,41.6265,0.0000,0.000,4.889,4.262,1.0000
739.6084,136.1106,37.5698,0.0000,0.000,4.983,4.418,1.0000
744.5812,132.8423,33.8219,0.0000,0.000,4.599,4.451,1.0000
749.5316,129.2352,30.4313,0.0000,0.000,4.398,4.451,1.0000
754.4665,125.3128,27.4369,0.0000,0.000,4.409,4.418,1.0000
759.4171,121.1201,24.8043,0.0000,0.000,4.278,4.355,1.0000
764.4060,116.7121,22.4680,0.0000,0.000,4.348,4.270,1.0000
