# Hockenheimring — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
404.9802,-56.7034,360.8777,0.0000,0.000,7.412,7.250,1.0000
409.9903,-53.9905,365.0897,0.0000,0.000,7.426,7.193,1.0000
414.9992,-51.2068,369.2538,0.0000,0.000,7.440,7.137,1.0000
420.0057,-48.3520,373.3666,0.0000,0.000,7.454,7.080,1.0000
425.0088,-45.4259,377.4248,0.0000,0.000,7.468,7.023,1.0000
430.0079,-42.4293,381.4262,0.0000,0.000,7.480,6.977,1.0000
435.0044,-39.3666,385.3740,0.0000,0.000,7.466,7.050,1.0000
439.9997,-36.2438,389.2728,0.0000,0.000,7.452,7.124,1.0000
444.9950,-33.0665,393.1275,0.0000,0.000,7.439,7.197,1.0000
449.9913,-29.8405,396.9426,0.0000,0.000,7.425,7.270,1.0000
454.9889,-26.5716,400.7230,0.0000,0.000,7.432,7.292,1.0000
459.9884,-23.2656,404.4733,0.0000,0.000,7.449,7.294,1.0000
464.9898,-19.9282,408.1983,0.0000,0.000,7.465,7.296,1.0000
469.9929,-16.5652,411.9027,0.0000,0.000,7.481,7.298,1.0000
474.9977,-13.1824,415.5911,0.0000,0.000,7.498,7.300,1.0000
480.0038,-9.7856,419.2683,0.0000,0.000,7.514,7.302,1.0000
485.0107,-6.3804,422.9391,0.0000,0.000,7.530,7.304,1.0000
490.0181,-2.9728,426.6081,0.0000,0.000,7.457,7.234,1.0000
495.0254,0.4316,430.2800,0.0000,0.000,7.127,6.956,1.0000
500.0322,3.8272,433.9594,0.0000,0.000,6.797,6.678,1.0000
505.0383,7.2127,437.6472,0.0000,0.000,6.467,6.400,1.0000
510.0438,10.5903,441.3414,0.0000,0.000,6.136,6.121,1.0000
515.0488,13.9625,445.0398,0.0000,0.000,5.806,5.843,1.0000
520.0531,17.3314,448.7403,0.0000,0.000,5.476,5.565,1.0000
525.0569,20.6995,452.4408,0.0000,0.000,5.146,5.287,1.0000
530.0601,24.0692,456.1391,0.0000,0.000,4.816,5.009,1.0000
535.0627,27.4427,459.8331,0.0000,0.000,4.485,4.730,1.0000
540.0648,30.8225,463.5206,0.0000,0.000,4.155,4.452,1.0000
545.0664,34.2109,467.1995,0.0000,0.000,3.825,4.174,1.0000
550.0675,37.6102,470.8677,0.0000,0.000,3.946,4.164,1.0000
555.0682,41.0228,474.5230,0.0000,0.000,4.173,4.216,1.0000
560.0686,44.4510,478.1633,0.0000,0.000,4.400,4.268,1.0000
565.0690,47.8972,481.7865,0.0000,0.000,4.627,4.321,1.0000
570.0695,51.3637,485.3904,0.0000,0.000,4.854,4.373,1.0000
575.0703,54.8504,488.9752,0.0000,0.000,5.070,4.425,1.0000
580.0714,58.3557,492.5424,0.0000,0.000,5.051,4.471,1.0000
585.0731,61.8778,496.0936,0.0000,0.000,5.032,4.517,1.0000
590.0753,65.4149,499.6306,0.0000,0.000,5.013,4.562,1.0000
595.0779,68.9653,503.1550,0.0000,0.000,4.995,4.608,1.0000
600.0811,72.5273,506.6684,0.0000,0.000,4.976,4.653,1.0000
605.0847,76.0990,510.1725,0.0000,0.000,4.957,4.699,1.0000
610.0886,79.6786,513.6691,0.0000,0.000,4.938,4.745,1.0000
615.0929,83.2645,517.1596,0.0000,0.000,4.919,4.790,1.0000
620.0973,86.8548,520.6459,0.0000,0.000,4.901,4.836,1.0000
625.1018,90.4478,524.1295,0.0000,0.000,4.882,4.882,1.0000
630.1063,94.0417,527.6121,0.0000,0.000,4.863,4.927,1.0000
635.1107,97.6348,531.0955,0.0000,0.000,4.886,4.984,1.0000
640.1148,101.2253,534.5811,0.0000,0.000,4.949,5.051,1.0000
645.1187,104.8119,538.0703,0.0000,0.000,5.013,5.119,1.0000
650.1222,108.3950,541.5627,0.0000,0.000,5.077,5.186,1.0000
655.1255,111.9748,545.0582,0.0000,0.000,5.140,5.254,1.0000
660.1287,115.5516,548.5564,0.0000,0.000,5.204,5.321,1.0000
665.1316,119.1259,552.0570,0.0000,0.000,5.267,5.389,1.0000
670.1345,122.6981,555.5596,0.0000,0.000,5.331,5.456,1.0000
675.1372,126.2684,559.0640,0.0000,0.000,5.395,5.523,1.0000
680.1399,129.8372,562.5698,0.0000,0.000,5.458,5.591,1.0000
685.1427,133.4049,566.0767,0.0000,0.000,5.522,5.658,1.0000
690.1454,136.9719,569.5844,0.0000,0.000,5.585,5.726,1.0000
695.1482,140.5385,573.0926,0.0000,0.000,5.649,5.793,1.0000
700.1511,144.1051,576.6009,0.0000,0.000,5.713,5.861,1.0000
705.1541,147.6720,580.1091,0.0000,0.000,5.776,5.928,1.0000
710.1573,151.2395,583.6168,0.0000,0.000,5.840,5.996,1.0000
715.1606,154.8075,587.1244,0.0000,0.000,5.903,6.063,1.0000
720.1641,158.3741,590.6335,0.0000,0.000,5.967,6.131,1.0000
725.1676,161.9374,594.1461,0.0000,0.000,6.030,6.198,1.0000
730.1711,165.4953,597.6641,0.0000,0.000,6.094,6.265,1.0000
735.1745,169.0459,601.1893,0.0000,0.000,6.151,6.306,1.0000
740.1779,172.5872,604.7238,0.0000,0.000,6.208,6.341,1.0000
745.1811,176.1173,608.2694,0.0000,0.000,6.264,6.377,1.0000
750.1843,179.6340,611.8281,0.0000,0.000,6.320,6.412,1.0000
755.1874,183.1355,615.4017,0.0000,0.000,6.376,6.447,1.0000
760.1906,186.6198,618.9922,0.0000,0.000,6.432,6.482,1.0000
765.1939,190.0849,622.6014,0.0000,0.000,6.488,6.518,1.0000
770.1976,193.5288,626.2314,0.0000,0.000,6.509,6.575,1.0000
775.2019,196.9495,629.8840,0.0000,0.000,6.520,6.638,1.0000
780.2070,200.3451,633.5611,0.0000,0.000,6.532,6.702,1.0000
785.2131,203.7149,637.2632,0.0000,0.000,6.543,6.765,1.0000
790.2194,207.0692,640.9796,0.0000,0.000,6.555,6.828,1.0000
795.2244,210.4228,644.6949,0.0000,0.000,6.582,6.873,1.0000
800.2266,213.7904,648.3937,0.0000,0.000,6.751,6.746,1.0000
805.2247,217.1871,652.0603,0.0000,0.000,6.920,6.619,1.0000
810.2182,220.6277,655.6792,0.0000,0.000,7.089,6.492,1.0000
815.2070,224.1270,659.2351,0.0000,0.000,7.258,6.365,1.0000
820.1891,227.7107,662.6959,0.0000,0.000,7.427,6.238,1.0000
825.1314,231.5630,665.7921,0.0000,0.000,7.425,7.450,1.0000
830.0919,235.9624,668.0837,0.0000,0.000,7.998,8.116,1.0000
835.0936,240.8197,669.2771,0.0000,0.000,9.037,8.177,1.0000
840.0708,245.7968,669.2514,0.0000,0.000,8.859,8.055,1.0000
845.0662,250.6624,668.1201,0.0000,0.000,8.611,7.922,1.0000
850.0635,255.2122,666.0531,0.0000,0.000,8.297,7.474,1.0000
854.9932,259.2463,663.2198,0.0000,0.000,7.980,7.016,1.0000
859.8748,262.7079,659.7778,0.0000,0.000,7.809,6.818,1.0000
864.8050,265.7143,655.8703,0.0000,0.000,7.697,6.726,1.0000
869.8126,268.3933,651.6396,0.0000,0.000,7.586,6.634,1.0000
874.8739,270.8544,647.2169,0.0000,0.000,7.472,6.548,1.0000
879.9475,273.0851,642.6600,0.0000,0.000,7.311,6.650,1.0000
884.9977,275.0231,637.9965,0.0000,0.000,7.149,6.752,1.0000
889.9976,276.6061,633.2537,0.0000,0.000,6.988,6.854,1.0000
894.9473,277.8081,628.4523,0.0000,0.000,7.001,6.814,1.0000
899.8783,278.6762,623.5982,0.0000,0.000,7.066,6.732,1.0000
904.8159,279.2667,618.6961,0.0000,0.000,7.105,6.710,1.0000
909.7753,279.6355,613.7504,0.0000,0.000,7.101,6.783,1.0000
914.7643,279.8387,608.7655,0.0000,0.000,7.040,6.772,1.0000
919.7847,279.9324,603.7461,0.0000,0.000,6.948,6.715,1.0000
924.8345,279.9726,598.6964,0.0000,0.000,6.856,6.657,1.0000
